latitude,longitude,heat
50.0714,8.8512,31
51.5005,6.8859,21
50.3354,7.7137,9
52.5027,9.8600,28
50.3959,7.6243,12
48.3673,10.8921,43
53.1240,8.7464,11
53.8760,10.6748,26
50.7231,7.1068,43
49.4772,8.4818,42
50.1408,8.5045,27
47.9809,7.7957,30
48.0000,7.8500,75
53.5818,9.9719,48
51.4534,6.6326,50
49.3877,12.1348,9
53.6242,9.9235,27
50.0692,9.1637,14
50.9055,7.0414,34
52.4395,13.3462,11
51.5290,7.4802,24
50.8189,7.1189,29
49.1618,9.2193,20
50.4565,7.4693,19
50.3851,7.4989,12
49.3556,6.7278,17
50.6167,7.3500,6
50.2695,7.3081,4
50.2392,7.3116,1
50.1370,8.4502,36
49.2773,6.8013,5
49.7239,8.6108,15
49.3280,6.7168,15
50.3500,7.6000,29
50.7333,7.8833,7
49.4111,8.9278,3
49.4572,8.6064,16
51.5748,7.1165,10
54.3506,10.1205,29
48.3291,10.8578,37
51.4159,7.1215,12
51.4333,12.3833,4
52.6066,12.3370,32
51.4667,6.4667,8
50.0044,12.0859,22
51.6071,7.0488,23
48.3109,10.9001,47
51.3254,12.3341,31
53.5194,9.8994,25
52.6069,11.8587,55
53.5892,9.8831,36
51.4112,6.9931,24
50.3849,7.5741,29
53.5598,10.0485,57
52.4067,12.1592,17
51.4753,11.9973,22
51.4035,12.3418,4
51.1768,6.4021,19
51.0555,6.2266,38
50.4265,10.9070,10
51.1825,14.4292,41
53.4846,9.1431,40
53.0577,8.8036,35
49.4796,9.6401,5
50.0025,8.2148,9
47.6544,9.4726,30
52.1603,9.9331,25
53.4581,9.9725,36
52.0168,11.7307,19
51.1958,6.4387,35
49.6021,10.2255,2
49.7397,10.1507,29
50.3592,11.1746,30
54.1767,12.2428,2
51.9238,10.3866,11
54.0872,12.1062,62
50.2953,11.9103,7
49.2932,10.9728,6
52.2030,8.0448,48
47.9793,7.8220,20
50.0352,10.5156,34
50.1383,8.7116,76
51.6251,6.6525,33
50.8767,6.1640,58
50.7760,6.0872,49
50.7000,6.6500,33
50.1301,12.0023,6
50.5679,10.4152,30
53.4039,13.2684,5
50.6606,6.7872,44
51.4545,13.3385,1
51.3868,12.8041,20
49.4429,11.8627,59
48.3715,10.8985,91
50.9807,10.3152,55
47.8047,11.0699,20
54.2813,10.2491,9
50.9124,6.9108,30
51.1833,7.2000,26
54.7915,9.4673,25
51.3394,6.8528,41
49.4828,8.4376,20
53.5691,10.1209,30
52.4509,13.4281,12
53.6908,9.8125,5
49.3000,7.0667,22
50.3830,8.0611,34
52.4644,13.4023,133
51.0033,6.8847,10
51.5774,6.7465,20
51.3434,7.0594,18
49.5121,8.5316,41
52.5174,13.3985,379
48.3667,7.7624,9
52.1972,9.8989,10
49.3953,8.4403,4
51.2167,6.7667,154
48.3372,7.8704,41
48.0245,11.5974,26
48.9070,9.2174,15
48.5788,9.8739,5
51.3281,6.6160,27
47.8391,12.1026,38
51.3037,6.5032,19
49.1201,12.1303,30
48.3815,10.8548,20
49.0143,12.1427,49
52.5195,12.3115,12
48.0660,11.6156,72
48.2333,11.8500,9
51.1682,6.6847,17
49.0007,12.0734,37
50.4873,8.1576,1
53.6382,11.3766,18
51.3697,10.8701,24
52.6333,10.0842,17
52.8328,10.0965,18
50.9036,6.9385,33
53.5568,9.9801,13
47.6578,9.4852,44
52.7558,13.2420,56
49.9122,9.1369,8
50.5432,7.1113,41
53.5509,9.9425,97
49.4934,8.4653,19
49.9860,6.8931,29
49.0003,8.4776,56
49.7845,9.8822,16
52.5570,13.1676,19
50.1252,8.6088,32
52.5502,13.3828,43
51.6969,7.4681,49
51.7383,7.5220,13
51.1666,6.4427,23
48.2490,11.6510,72
49.3500,12.6000,4
48.7613,12.8088,6
48.2073,11.3331,50
48.1790,11.2547,54
49.0912,12.2474,7
49.0168,12.0954,28
49.3167,12.1833,7
48.1034,11.4314,31
48.8582,12.2274,4
48.8813,12.5739,62
48.9000,13.1833,3
48.7301,13.1423,4
53.3528,7.2184,20
51.2500,6.3833,45
51.6566,7.1101,31
51.2922,6.8485,22
52.2726,8.0498,54
48.2600,11.9739,3
51.2223,6.9083,73
49.4897,11.1064,23
51.2556,6.3917,15
52.4149,13.6634,14
47.8682,12.6433,47
48.8075,9.3224,12
51.0307,6.9898,29
49.4586,11.0974,44
47.9837,10.1853,69
52.5401,13.4960,37
51.9858,7.6480,34
49.5403,8.5782,56
50.2308,7.5899,37
52.4908,13.3275,24
48.2804,11.5768,81
52.5603,13.4708,29
52.5695,13.4084,69
52.4312,13.3917,22
49.1344,10.0719,47
53.9431,10.3022,26
54.5000,9.3167,5
54.8123,9.1731,1
53.8672,10.6478,25
54.0423,10.3186,1
53.6416,10.4078,4
54.2167,9.2833,7
54.2833,9.1667,5
54.1833,10.1667,3
54.0667,10.7667,5
54.5167,9.4833,4
54.0333,10.7500,7
54.0167,10.1667,2
53.8329,9.9581,38
48.9076,9.1776,30
48.8874,9.1269,11
51.2293,6.6188,42
53.0841,8.8271,20
50.8833,8.9186,7
52.3151,9.7974,73
50.8272,8.9281,33
49.2399,6.9696,13
51.0795,6.3153,57
48.4048,8.0143,11
48.4651,7.9559,41
51.2497,7.1030,16
51.4273,6.9967,15
50.0837,8.6440,62
49.4803,8.8281,2
50.3578,7.5251,28
51.1514,6.4703,24
48.9320,9.2024,24
51.2649,7.1307,27
51.7612,14.3544,22
50.9177,6.1234,26
53.8526,11.5244,1
53.4882,10.1445,40
51.1843,6.6821,26
51.6866,7.7359,46
50.3033,8.6898,16
51.2000,6.4333,32
54.0881,13.3876,32
48.2562,9.5803,28
52.6351,13.3075,20
51.4834,6.8798,32
51.3606,7.4785,28
49.6531,9.9444,14
50.9511,6.9264,60
51.4325,6.7652,38
51.5509,9.9328,24
50.7765,8.7645,28
48.2600,11.4340,79
51.3601,6.7793,21
48.2877,8.8124,11
48.7503,9.3870,12
51.2117,6.8071,44
54.3334,10.1176,15
48.5460,13.2225,11
54.3205,10.1327,21
53.4102,7.4029,19
51.5213,7.0747,14
48.7500,8.2500,91
49.0779,9.0660,16
49.3305,11.0235,55
48.5333,12.1500,12
48.7172,8.9684,22
48.5732,13.4506,46
51.1775,7.1661,17
51.1595,7.1036,15
51.5167,6.9167,19
51.1560,7.0152,27
51.5232,6.9253,23
51.3040,6.5899,35
51.4918,6.9402,26
51.3311,6.5616,34
51.5032,7.0073,25
51.3042,6.6718,21
51.3251,6.5805,10
51.1760,7.0653,17
51.2718,7.2040,13
47.6686,9.5913,24
51.3910,6.7071,17
50.9000,12.8000,9
52.2868,7.4437,41
47.8550,12.1232,67
48.6496,13.6265,21
52.5007,13.4647,39
50.8134,10.2361,36
51.1807,7.2066,29
51.1825,7.0454,37
51.2852,6.3871,12
51.1977,6.3911,19
51.4992,7.0488,21
51.2424,7.0600,22
51.4220,6.8566,16
51.1728,7.0940,26
51.4470,7.0381,22
51.1532,7.0595,31
51.4667,6.8500,9
51.2160,7.1418,38
51.3077,7.2522,9
52.3242,9.7414,35
48.4576,11.1341,44
49.1984,8.1169,16
53.6410,11.3905,9
51.5005,7.4063,26
52.6763,13.2778,26
51.3000,6.8500,30
51.4804,7.0714,20
51.1611,7.0016,32
51.4268,6.8806,23
51.4705,7.0221,31
51.2667,7.1833,43
51.5675,6.7625,23
51.4631,6.9741,38
51.2201,7.2407,10
51.2298,7.2020,22
51.3926,6.6564,39
51.4866,7.0835,8
50.8933,11.5847,46
49.5979,8.4725,33
52.4669,13.4298,43
49.8974,9.8175,4
54.1047,11.8219,3
52.4921,13.3395,9
49.0078,8.4199,48
49.0019,8.4287,47
50.9326,11.5868,59
52.4967,13.3138,24
50.5442,9.7179,18
52.4905,13.4285,56
52.3833,14.0583,39
51.4340,7.0161,22
51.5335,9.8993,16
54.7652,9.4109,35
50.8009,6.4788,10
53.4508,10.1419,16
50.6620,8.7316,7
53.6591,9.8009,61
50.9968,11.0079,40
50.1185,8.4885,16
50.9000,6.2833,23
49.4706,10.9971,25
50.8899,11.6086,34
50.9116,8.0080,22
48.5241,9.0177,21
49.8017,9.9058,22
49.7994,9.8150,3
51.0836,13.6981,20
48.3924,11.7569,38
49.5931,10.0025,2
49.5056,8.6036,16
49.3944,8.5961,10
52.4030,13.0626,36
51.4602,7.0439,13
51.2441,7.1661,18
51.2302,6.7135,14
47.7478,10.2299,4
53.3292,11.4971,13
48.5110,9.2232,22
51.5198,7.4378,34
50.8086,6.4982,26
48.8092,9.3774,22
54.7866,8.8285,28
53.4000,9.9667,30
51.0130,13.7988,30
53.5767,9.9490,24
48.4258,11.9714,4
51.0066,13.8089,18
51.6017,7.2183,27
51.6541,14.2232,4
53.2409,11.3190,1
52.0601,8.3608,32
49.4678,11.0693,24
52.0333,8.5333,82
49.5461,8.4488,33
50.6434,7.2278,33
50.8686,7.1073,30
54.1471,12.0689,14
51.7171,8.7417,41
51.6083,14.5208,30
51.2154,6.6631,30
51.1422,6.2844,31
53.4570,9.9301,22
54.0830,13.4058,14
51.7833,8.8168,19
51.5790,7.0579,23
49.9199,9.0760,23
51.3657,7.5207,44
51.4333,6.7500,72
50.8667,12.0833,24
50.9365,6.9781,32
51.7327,8.6885,37
51.9961,13.0798,23
52.2924,9.1644,11
51.2820,7.0382,37
51.0547,13.7269,34
54.1436,12.0325,15
52.4835,13.5287,47
51.4509,7.2388,25
52.0307,8.5133,27
53.5824,9.8556,48
53.0150,13.9992,21
50.9807,6.9212,20
50.1027,8.5749,21
51.2371,6.7795,31
52.4128,13.5417,27
51.5044,6.7538,33
52.9483,12.8480,3
52.8135,12.7644,4
52.9282,12.8031,39
52.3689,13.1273,24
48.0667,8.4500,111
48.0339,7.8418,20
53.1494,12.1741,26
52.8309,12.0755,9
53.1549,12.4870,23
52.3032,13.2540,34
52.2160,13.4491,25
52.3602,13.4095,27
52.2953,13.6256,39
50.8185,6.2718,79
51.4134,6.6963,61
53.8685,10.6854,71
48.7690,9.3122,18
52.6280,9.9664,16
49.8934,10.8911,33
53.0938,8.7830,36
49.8368,7.8647,46
49.8833,7.7667,1
53.4672,9.6864,48
51.5000,7.6333,21
53.0054,11.7503,18
48.7094,8.9988,13
48.5952,8.8665,41
49.7500,6.6333,58
48.6944,9.7009,18
48.7160,9.5236,25
48.7075,9.6514,41
48.7000,9.0167,39
50.3903,8.8861,9
50.3646,8.7386,58
51.5130,9.9535,20
51.5191,6.3236,51
51.4499,6.6901,27
50.7754,7.1970,83
48.7667,11.4147,44
48.7760,11.4459,53
48.4942,9.1666,34
48.3833,9.1833,8
48.4833,9.2167,24
51.5590,6.7357,27
51.4680,6.7715,25
51.4046,7.2583,27
51.5149,7.4660,38
51.9176,7.5725,38
51.8559,7.7884,12
51.9030,7.6395,34
51.5047,6.5459,43
51.4500,6.6500,43
50.9420,7.0166,42
51.6802,7.8134,38
51.6833,7.8000,17
51.6910,7.8704,38
53.3661,10.0480,34
53.2558,10.4398,42
53.2509,10.4141,35
53.2745,10.3537,1
53.3333,10.4500,1
51.5500,7.2167,44
52.5353,13.4245,127
52.5416,13.3904,45
52.6537,13.5420,2
52.5295,13.4695,39
52.6329,13.4829,34
48.2562,11.5562,47
50.9333,6.9500,170
50.8687,6.0932,56
49.1891,9.2253,42
54.1544,12.5726,6
51.6067,7.5241,30
53.4826,10.2211,16
52.5312,13.3878,107
51.4346,6.7858,23
51.6163,7.5287,31
48.6468,9.4538,72
53.5701,9.8654,21
48.9409,8.4076,53
53.4526,9.8619,22
50.0841,8.5916,14
53.0483,8.8383,27
51.2686,6.8100,48
48.1684,11.3198,15
53.6333,9.8500,28
52.4062,12.9670,14
52.8873,13.8112,6
53.5712,9.8745,23
51.0210,13.7679,34
51.2000,6.6833,9
52.5095,13.3147,31
52.5786,13.8874,43
52.5206,13.4969,62
52.5892,13.3006,26
52.4624,13.4817,27
48.0934,9.7905,42
47.9469,12.1813,6
51.5185,7.1222,32
51.2301,6.8216,38
52.6078,8.3701,24
52.5580,13.3473,9
52.5491,13.3655,28
52.5522,13.4121,67
52.4626,13.3185,28
52.5301,13.3499,35
52.5184,13.3195,23
52.4496,13.2573,16
52.5317,13.3378,32
53.5502,9.9841,41
47.6926,10.0386,23
51.5330,7.0234,31
52.6493,9.2365,39
51.3336,7.0270,24
52.3233,9.2031,31
48.7374,9.3166,41
52.5345,13.1405,25
52.5422,13.2661,10
52.5767,13.1854,22
48.9700,9.3286,12
48.8909,9.1898,26
53.2500,8.1167,23
52.2296,8.9161,52
49.2954,8.4070,16
53.1599,8.2050,54
49.1086,9.1278,11
53.1168,9.7952,25
52.1226,9.7359,16
52.2606,9.0494,42
52.3370,9.3790,13
52.2721,9.1291,9
51.4542,6.6679,30
48.0486,11.6170,32
52.1353,9.9713,24
49.7537,6.6393,31
48.6500,9.3667,7
52.8664,9.6956,12
48.6256,9.3420,70
50.9243,6.8565,37
52.8615,9.5926,33
50.9199,6.9218,1
52.3175,8.4130,19
50.9188,6.9972,19
51.4408,7.7887,31
51.9510,7.6181,34
54.0893,9.9779,28
54.1333,10.2167,3
54.0725,9.9828,33
47.9551,8.4971,28
47.9296,8.4481,9
47.8186,8.3414,16
50.1457,11.0593,24
50.1646,11.1124,9
49.4475,11.0683,225
49.4640,11.1491,25
53.1036,8.7875,19
49.2694,8.7034,19
50.7756,7.2831,85
51.2214,6.8116,30
51.3831,6.7521,33
48.5534,8.9722,10
48.8924,9.2180,17
48.9227,9.3236,7
51.2170,6.8254,24
48.6333,9.2667,11
48.5166,9.0581,33
51.3871,7.7702,54
51.1292,6.6245,30
53.8658,10.7316,26
48.0395,10.6741,5
48.0833,9.7500,2
49.0645,8.8003,18
54.4685,9.8382,28
51.0833,6.5833,7
49.5500,11.0036,32
53.4346,8.8217,23
51.2014,6.6944,26
49.5888,11.0098,42
51.4644,7.3739,22
53.4667,8.6500,19
52.5369,10.1507,6
52.5504,10.1844,4
53.1446,12.3625,9
49.2500,11.4000,5
49.2816,11.4572,1
49.5069,10.9565,34
48.7142,8.7403,31
48.2357,9.6440,6
51.2125,6.7637,19
47.9261,9.2578,16
47.7698,9.1714,42
52.3167,13.6333,28
52.1037,9.3676,31
52.1733,9.1195,50
48.7361,9.2977,32
50.9447,7.0699,32
51.2165,6.7836,35
48.4333,11.4167,15
48.4869,9.2595,13
53.6500,10.3667,7
51.5964,7.1439,35
53.5030,10.4806,28
48.1167,9.0833,17
48.0659,9.2621,7
50.0583,8.6918,52
48.8915,8.7156,33
48.8851,8.7307,31
51.4773,6.8413,33
51.1694,6.9253,44
47.9351,12.0152,22
51.2429,6.7428,23
52.5501,13.5660,23
48.9682,9.2771,11
51.4209,6.9708,24
52.2667,8.0500,16
48.7048,9.5857,22
51.5070,6.7963,17
51.2322,6.8567,24
53.5053,10.1518,18
52.4492,13.3714,25
51.6167,7.2000,10
50.4000,8.8167,17
51.4661,7.2491,38
51.0452,13.6996,54
52.5372,13.6135,17
51.0783,13.8051,40
51.2352,6.8191,22
48.3032,11.3557,5
50.0065,9.2076,13
51.6007,7.1927,25
52.4465,13.3993,18
47.8496,12.0670,26
52.5861,12.9983,10
52.4043,12.5680,29
52.4831,13.2365,21
52.4175,13.2536,12
48.0395,11.5232,49
50.5569,9.6431,20
52.4212,13.2765,10
48.6941,9.1681,62
50.9535,6.8328,40
50.1084,8.6841,36
50.9685,7.0054,52
52.0903,13.1677,34
48.8783,9.2673,37
51.5493,7.2149,11
52.7129,13.2767,5
51.4216,6.7957,33
50.9885,7.4139,37
51.0790,13.7208,14
53.5512,9.9662,98
52.9657,10.5611,38
52.6070,12.8737,20
48.6712,9.3763,26
52.4293,13.4905,14
51.0967,13.7360,20
53.5401,10.1031,60
52.3908,13.0645,13
53.5893,10.1691,20
52.1624,11.6165,30
53.5389,10.1280,21
52.5196,13.4069,99
52.4627,13.5791,17
52.9623,13.8072,1
51.4637,7.2446,15
52.4106,13.3531,9
48.8000,8.3333,40
49.4954,10.9444,33
52.8333,13.8333,16
51.4759,7.4434,25
52.4238,9.4359,59
49.5325,11.1555,17
52.6192,13.1265,6
53.5057,10.2042,35
51.1164,13.7468,26
53.5625,9.9573,34
51.4285,7.2424,40
48.7107,9.4195,14
52.5132,13.5148,29
54.0208,9.3760,2
49.0507,8.8489,3
51.0006,7.5693,31
50.3286,8.1476,14
53.3853,10.5030,1
48.0799,11.5124,2
53.1547,8.1706,21
52.3725,13.0914,31
51.4997,7.1944,17
51.0281,13.6943,23
53.5751,9.9450,40
52.4438,13.7034,5
51.0430,13.7373,40
48.5369,9.0536,52
51.1646,6.7519,22
53.4858,10.2445,10
51.6213,7.4024,34
53.4762,10.2842,20
53.6153,10.1162,65
53.6752,10.2259,45
48.8279,8.2542,15
50.9929,13.7171,15
49.4890,8.3791,20
49.4695,11.2006,14
52.0975,12.8726,15
52.5203,13.3849,160
52.4926,13.3975,11
53.1567,8.2333,23
54.7862,9.4306,27
52.4964,13.3624,34
50.0613,8.5292,27
51.5324,7.2060,19
52.4734,13.3118,20
51.5221,7.0575,12
50.5345,9.6922,20
51.5426,7.2190,35
51.1667,13.5667,21
49.4705,8.4454,32
51.1557,13.7825,4
51.3005,7.0914,21
50.8625,8.0338,33
52.5075,13.5591,16
49.8676,8.6644,27
48.9006,8.6697,17
52.4227,13.4589,21
48.6850,9.0296,30
52.4356,13.5432,32
48.9618,9.2588,16
49.2461,7.0022,16
51.1578,6.9390,11
49.4812,10.9676,26
50.6165,8.7044,32
52.1167,7.1000,11
49.0044,8.5209,27
48.8919,8.6985,21
51.5312,7.1704,5
52.4777,13.2951,8
49.1423,9.2234,47
49.7440,6.6188,35
48.2120,12.0567,12
49.3208,8.4311,83
48.3159,11.6632,31
52.4199,13.3133,19
47.8748,12.1110,15
54.3333,10.2333,4
51.3502,8.2833,43
49.0401,8.3936,32
50.7362,7.1002,40
52.4473,13.4531,22
48.1682,8.6182,33
52.4799,13.4371,26
51.0904,6.6067,29
48.0766,11.1520,5
51.0143,7.5724,21
53.5281,10.1473,20
51.1290,6.4386,16
49.1513,9.2876,15
49.9648,9.1647,27
49.3279,7.0962,8
52.3871,13.0993,39
49.9431,11.5592,13
51.3290,12.3115,16
51.0707,13.6729,33
52.6915,13.1753,21
51.1833,13.8333,10
51.3420,12.3750,30
48.6667,13.0833,13
47.8297,10.7262,3
48.3877,10.9161,18
52.5003,13.3813,20
47.6417,10.1273,8
51.1320,13.5831,33
51.9597,7.6349,38
52.8657,14.0451,6
53.7286,10.2669,20
50.8734,8.0104,50
52.4838,13.3543,34
51.5607,7.4657,42
51.6747,7.8407,25
52.1469,11.6498,13
50.7272,7.0851,46
54.8000,9.3833,8
53.3785,11.5926,7
54.4406,9.1287,3
53.7713,11.4716,4
48.8000,9.0167,95
51.3614,6.7246,27
53.5506,10.0569,47
51.4076,6.7215,15
54.5710,-7.3740,47
54.6815,-5.9679,70
51.8194,-4.0053,3
55.7096,-4.7159,6
52.6591,1.2097,40
53.8252,-0.6414,31
52.5047,-1.8863,31
56.0167,-3.6167,18
56.4702,-3.0310,96
53.2601,-2.7529,24
56.1832,-3.6261,6
53.3972,-2.8970,27
54.6333,-6.5500,67
50.4645,-4.4648,51
55.8393,-4.2892,96
52.4053,0.2219,90
50.4438,-3.5760,56
52.4091,-3.1841,6
53.2841,0.1148,17
51.5788,-0.1235,91
55.8899,-4.4384,32
55.8167,-4.0000,46
57.4833,-4.2328,6
55.7508,-4.6879,10
55.8289,-4.2138,29
54.9062,-1.7249,17
53.4418,-2.1610,45
52.6766,-2.4493,36
52.2922,-1.9433,71
51.9018,0.0803,11
53.8167,-2.2333,2
52.7955,-3.4095,24
53.4665,-0.0557,24
52.6295,1.2808,104
53.5925,-2.2194,32
53.2578,-3.9742,5
50.3943,-3.5158,30
57.2761,-2.4489,78
53.3860,-1.4097,52
51.2167,0.3333,4
51.0772,-0.8032,23
50.7167,-2.4333,69
50.9367,-2.8123,8
51.4633,-2.7564,72
51.4333,0.3333,6
53.0642,-0.8914,46
50.9544,-4.1870,9
51.2011,-4.0615,26
53.1996,-2.0421,72
53.0333,-2.1417,24
51.6118,-3.7703,61
53.4833,-2.6500,31
51.5890,-1.1906,92
55.9167,-3.5000,2
50.9346,-0.1988,46
51.4256,-1.6999,63
56.5029,-2.7193,24
53.4333,-2.5500,37
52.8918,-1.4224,84
50.8954,-1.0532,81
53.8128,-1.7919,45
53.2770,-2.9363,41
53.4000,-2.3333,9
51.5508,0.0237,49
51.5144,-0.0941,30
53.8321,-2.5996,62
53.9253,-3.0109,30
53.8158,-1.6022,10
53.7667,-1.8167,10
54.2100,-0.2892,14
53.7167,-0.3333,19
55.5136,-2.5892,7
44.6176,11.6672,24
45.9803,12.3006,47
45.9541,12.5027,26
45.4251,11.7915,84
45.0144,9.4435,4
44.9117,10.6619,11
44.5042,10.9467,8
44.9794,10.0433,9
46.1461,12.7901,1
45.9054,13.3100,12
45.9409,13.6217,57
45.4167,9.2667,48
45.4910,8.9716,16
45.1332,10.0213,124
41.0421,16.8492,6
40.1190,18.1093,3
41.8612,15.3532,6
41.1667,16.7500,9
37.6789,15.1043,8
42.8941,13.8015,4
43.4038,13.5538,31
37.6444,14.8668,22
40.9725,14.5428,9
40.9216,14.7449,10
41.2709,14.1871,3
40.4236,15.7346,3
41.9908,12.0908,44
42.4656,11.8209,1
43.6797,11.5298,20
43.3431,11.9199,19
41.5272,14.5580,1
42.0995,14.3327,2
40.1212,8.8361,5
45.0744,9.3017,15
38.0430,13.2943,16
42.1554,12.5947,23
42.0693,13.2547,2
37.3107,13.5766,74
41.2773,16.4101,49
45.7429,9.0500,16
45.4785,11.4395,8
45.5333,8.0667,5
45.6217,12.3764,16
40.8833,16.7667,2
44.3177,9.3224,32
45.5082,8.1151,3
45.3934,7.6502,15
44.6472,11.3745,13
40.4999,17.3826,3
40.7566,17.3239,7
45.4415,7.7678,1
45.6664,9.3765,17
43.9691,12.6005,16
44.6350,10.4743,5
45.2571,9.0273,4
45.5667,9.3500,1
40.8333,14.2333,1
41.1538,14.0246,15
37.7957,14.2044,6
41.0623,14.6410,11
45.8463,9.3582,26
45.6141,9.9368,25
45.5547,9.8302,7
45.9582,9.3051,3
45.4991,10.1455,10
45.2321,10.3242,3
45.6240,10.5668,4
44.4202,8.8892,10
44.0888,10.0539,8
44.1278,8.2574,15
44.3752,9.8789,7
45.3612,9.6130,3
44.0384,10.0414,4
45.6333,10.0167,5
44.0240,10.1726,5
44.0731,10.4779,9
41.7866,12.6714,21
41.1954,14.5477,1
40.8519,14.4783,40
40.9572,14.2507,8
37.9295,12.3296,6
44.6881,8.1492,4
45.5613,10.1145,16
45.5379,9.1892,38
45.4646,8.8845,32
45.6870,12.6423,4
45.7896,12.6865,5
45.0359,7.0494,1
45.7196,8.8137,4
45.5253,9.3330,54
44.4897,11.2183,45
45.6833,10.8500,1
45.1682,11.1940,2
46.2741,13.1224,11
45.7807,12.8405,37
45.6105,13.8310,6
45.4981,11.9219,18
45.4253,12.0843,19
45.0544,12.0560,19
44.9793,8.8825,10
45.1792,9.6483,27
45.5146,9.2877,24
45.5756,9.1262,33
45.7020,9.0836,19
44.0759,9.9112,15
44.1332,10.0178,7
44.4333,8.7833,1
46.0220,8.6793,2
41.7435,13.1554,20
43.5252,11.5724,38
43.4185,11.1302,27
42.3651,14.0742,12
45.8000,7.8167,1
41.9593,13.4735,3
43.0002,13.7620,4
42.7675,10.3972,7
43.5782,10.6187,8
41.8006,12.6016,45
41.8643,12.8354,2
42.2890,12.2148,13
42.8155,13.8199,1
43.8045,11.2949,20
43.2323,11.5665,8
39.8163,16.2018,19
40.7420,14.6145,34
41.0450,15.0002,8
41.2219,14.5343,11
40.7730,14.4619,7
41.2492,15.3395,3
43.3183,13.5954,5
43.1598,13.5887,4
43.7262,12.6363,19
43.2865,13.3325,1
40.6086,14.9821,59
40.6702,14.7266,13
41.0273,14.4977,4
41.1879,14.0963,3
41.1577,15.3310,2
38.6078,16.0675,2
45.4183,9.4004,17
45.5334,8.4173,7
45.7750,9.0232,13
44.6434,7.8582,10
44.4445,8.3076,2
45.5015,9.3305,33
46.0209,8.7867,3
44.2483,8.4440,2
44.5366,8.6990,7
45.4070,9.1083,1
42.5000,13.6667,5
41.4621,13.9337,4
41.7071,12.6890,22
42.0343,11.8542,28
46.0122,11.3043,9
45.0025,9.6180,9
43.1724,11.7838,17
43.1545,11.0831,1
44.9205,7.8446,11
45.2450,11.8205,7
53.4358,10.3779,40
53.5808,10.0594,37
53.6063,10.1669,21
53.5894,9.9897,16
53.9706,10.7019,4
51.2991,13.2848,28
53.5830,9.9813,88
53.6082,9.9694,21
53.6423,10.0819,20
53.6167,10.4000,16
51.9191,10.4167,65
52.7281,10.7391,13
53.6471,10.1156,20
53.5660,10.0247,29
53.5930,9.9397,24
51.4408,6.9863,40
52.1500,7.9833,8
51.6061,6.9154,18
51.5500,7.3167,66
51.4808,7.1486,34
50.9675,6.1176,39
51.5485,7.6849,19
50.8708,6.8676,92
51.7273,8.7706,50
52.5500,7.8833,11
51.3743,7.6961,16
51.5044,7.4998,26
51.4847,7.4996,35
51.4315,7.3340,23
51.8092,8.4284,42
50.8994,8.0310,17
51.4501,7.1984,23
51.7883,6.1386,56
52.2090,7.3151,10
51.5156,7.2118,25
50.9499,6.9628,35
50.7248,7.1555,18
51.5592,7.0841,29
51.2742,7.2203,23
52.5305,13.3215,20
51.4457,7.0103,31
50.9996,6.8063,95
52.2833,8.9167,26
51.2498,7.1239,16
51.5301,7.5972,31
51.1981,6.6850,23
50.7431,7.0590,30
51.9915,7.6124,22
51.5208,7.5184,35
50.7793,6.1642,34
50.7884,6.1044,40
51.1063,7.0187,33
51.9268,7.6313,31
51.4698,6.9517,24
51.5250,7.3676,20
52.2601,7.7135,31
51.5125,7.4770,25
51.4421,6.8982,11
50.8000,8.0000,23
51.9922,8.7930,36
52.3825,8.6213,33
51.4844,7.0050,16
52.2375,7.9611,14
51.5161,7.4683,42
51.9509,8.8658,36
51.5097,7.4601,49
51.4632,6.7328,14
51.4617,8.8495,15
51.9900,8.5114,32
51.8497,8.3002,51
50.8271,6.9747,45
50.7737,6.2260,43
51.2465,6.7855,35
51.9545,8.6622,34
51.4614,7.0785,17
50.9541,6.9103,58
52.0342,8.5553,24
51.0916,6.8922,59
51.7667,6.1667,11
51.2619,7.1513,21
50.9925,7.0537,47
51.8208,6.6063,24
52.2651,8.0096,29
51.7330,9.0197,34
52.3070,8.6142,39
51.4232,7.0298,10
50.4412,6.4361,9
50.9033,6.9647,40
50.6333,7.1000,25
51.1984,6.8415,21
51.4784,6.7334,6
51.3668,7.4776,31
52.3000,8.1333,8
50.6902,7.1666,20
51.2405,6.1838,11
51.5305,7.1143,8
51.4856,7.5366,40
50.5930,6.6522,39
51.5566,7.0025,22
51.1953,6.8324,18
51.4440,7.4546,28
51.5756,8.1062,69
51.2984,6.8585,27
52.0707,8.6002,23
51.0645,6.9592,32
50.9504,6.9502,76
51.0665,7.0040,29
51.4000,7.1667,44
51.1264,7.9033,41
50.6927,6.4844,19
51.2249,6.7743,29
51.2985,7.3629,34
52.0920,6.9739,48
51.9716,7.6068,48
50.7323,7.1847,40
50.7631,6.9909,71
51.5465,6.5952,36
51.2678,7.1285,14
51.3516,6.5496,29
51.5448,7.1691,3
51.2765,7.1559,24
50.9327,7.2839,27
51.1082,6.9483,57
51.5713,6.9827,23
51.2221,7.0639,17
51.1397,7.2158,57
51.9471,7.5446,52
51.3935,7.0825,21
51.1340,7.5908,32
51.7502,7.8968,25
51.9511,7.9876,52
51.3801,7.4394,21
51.4467,7.0821,10
52.2473,8.7858,30
51.1938,7.0133,30
51.8393,6.2479,42
51.4455,7.4642,27
51.4587,6.8885,15
50.9923,6.9334,17
50.6975,7.1417,40
51.4833,7.2167,28
